Tempo;Spostamento;Forza
(s);(mm);(N)
"2,4840";"0,0478";"-0,0604"
"2,4940";"0,0238";"-0,0627"
"2,5040";"0,0000";"-0,0656"
"2,5060";"-0,0047";"-0,0662"
"2,5100";"-0,0140";"-0,0675"
"2,5200";"-0,0309";"-0,0675"
"2,5300";"-0,0303";"-0,0379"
"2,5400";"-0,0203";"-0,0073"
"2,5500";"-0,0004";"0,0112"
"2,5600";"0,0283";"0,0170"
"2,5700";"0,0622";"0,0115"
"2,5800";"0,0981";"0,0005"
"2,5900";"0,1341";"-0,0100"
"2,6000";"0,1688";"-0,0167"
"2,6100";"0,2020";"-0,0197"
"2,6200";"0,2337";"-0,0156"
"2,6300";"0,2640";"-0,0008"
"2,6400";"0,2931";"0,0268"
"2,6500";"0,3212";"0,0654"
"2,6600";"0,3485";"0,1146"
"2,6700";"0,3751";"0,1725"
"2,6800";"0,4010";"0,2386"
"2,6900";"0,4265";"0,3102"
"2,7000";"0,4518";"0,3861"
"2,7100";"0,4766";"0,4654"
"2,7200";"0,5013";"0,5459"
"2,7300";"0,5258";"0,6295"
"2,7400";"0,5501";"0,7153"
"2,7500";"0,5745";"0,8036"
"2,7600";"0,5985";"0,8939"
"2,7700";"0,6226";"0,9844"
"2,7800";"0,6465";"1,0730"
"2,7900";"0,6703";"1,1615"
"2,8000";"0,6942";"1,2508"
"2,8100";"0,7180";"1,3408"
"2,8200";"0,7423";"1,4321"
"2,8300";"0,7664";"1,5259"
"2,8400";"0,7905";"1,6209"
"2,8500";"0,8151";"1,7155"
"2,8600";"0,8396";"1,8078"
"2,8700";"0,8642";"1,8994"
"2,8800";"0,8882";"1,9911"
"2,8900";"0,9123";"2,0826"
"2,9000";"0,9361";"2,1715"
"2,9100";"0,9599";"2,2578"
"2,9200";"0,9839";"2,3431"
"2,9300";"1,0080";"2,4271"
"2,9400";"1,0318";"2,5119"
"2,9500";"1,0558";"2,5970"
"2,9600";"1,0795";"2,6804"
"2,9700";"1,1035";"2,7612"
"2,9800";"1,1272";"2,8407"
"2,9900";"1,1513";"2,9213"
"3,0000";"1,1754";"3,0033"
"3,0100";"1,1994";"3,0855"
"3,0200";"1,2236";"3,1662"
"3,0300";"1,2476";"3,2454"
"3,0400";"1,2717";"3,3244"
"3,0500";"1,2957";"3,4029"
"3,0600";"1,3197";"3,4803"
"3,0700";"1,3439";"3,5571"
"3,0800";"1,3683";"3,6325"
"3,0900";"1,3925";"3,7073"
"3,1000";"1,4167";"3,7820"
"3,1100";"1,4406";"3,8552"
"3,1200";"1,4646";"3,9277"
"3,1300";"1,4884";"3,9984"
"3,1400";"1,5122";"4,0684"
"3,1500";"1,5361";"4,1387"
"3,1600";"1,5600";"4,2091"
"3,1700";"1,5838";"4,2812"
"3,1800";"1,6077";"4,3522"
"3,1900";"1,6315";"4,4215"
"3,2000";"1,6555";"4,4912"
"3,2100";"1,6796";"4,5605"
"3,2200";"1,7035";"4,6300"
"3,2300";"1,7276";"4,6994"
"3,2400";"1,7515";"4,7697"
"3,2500";"1,7758";"4,8409"
"3,2600";"1,8001";"4,9101"
"3,2700";"1,8243";"4,9779"
"3,2800";"1,8484";"5,0483"
"3,2900";"1,8725";"5,1209"
"3,3000";"1,8964";"5,1940"
"3,3100";"1,9204";"5,2625"
"3,3200";"1,9444";"5,3280"
"3,3300";"1,9682";"5,3943"
"3,3400";"1,9920";"5,4636"
"3,3500";"2,0158";"5,5327"
"3,3600";"2,0399";"5,6022"
"3,3700";"2,0637";"5,6691"
"3,3800";"2,0877";"5,7353"
"3,3900";"2,1117";"5,8037"
"3,4000";"2,1356";"5,8731"
"3,4100";"2,1595";"5,9432"
"3,4200";"2,1833";"6,0137"
"3,4300";"2,2075";"6,0833"
"3,4400";"2,2318";"6,1530"
"3,4500";"2,2562";"6,2239"
"3,4600";"2,2805";"6,2959"
"3,4700";"2,3047";"6,3677"
"3,4800";"2,3286";"6,4375"
"3,4900";"2,3527";"6,5073"
"3,5000";"2,3766";"6,5797"
"3,5100";"2,4007";"6,6527"
"3,5200";"2,4245";"6,7247"
"3,5300";"2,4482";"6,7965"
"3,5400";"2,4721";"6,8685"
"3,5500";"2,4960";"6,9390"
"3,5600";"2,5200";"7,0096"
"3,5700";"2,5440";"7,0798"
"3,5800";"2,5677";"7,1496"
"3,5900";"2,5916";"7,2198"
"3,6000";"2,6155";"7,2914"
"3,6100";"2,6396";"7,3614"
"3,6200";"2,6638";"7,4318"
"3,6300";"2,6880";"7,5046"
"3,6400";"2,7120";"7,5782"
"3,6500";"2,7361";"7,6523"
"3,6600";"2,7599";"7,7262"
"3,6700";"2,7839";"7,7992"
