Tempo,Spostamento,Forza,Voltaggio,R_sensore
72.142,5.6841,6.0043,0.153615549435774,9509.0815226941
72.152,5.7119,6.0377,0.15372522972389,9516.08629374916
72.162,5.74,6.0735,0.153731365954382,9516.47819568237
72.172,5.768,6.1071,0.153818031404562,9522.01335410086
72.182,5.7959,6.1386,0.153748852436975,9517.59500831618
72.192,5.8238,6.1694,0.15379101272509,9520.28770089642
72.202,5.8518,6.2021,0.153625025210084,9509.68668391637
72.212,5.8799,6.2344,0.153513361152461,9502.55551652353
72.222,5.908,6.2654,0.153542157983193,9504.39452822918
72.232,5.9362,6.2977,0.153534523937575,9503.90700372735
72.242,5.9643,6.3313,0.153716073469388,9515.50151413215
72.252,5.9924,6.3668,0.153732931764706,9516.57819927075
72.262,6.0204,6.4018,0.153887104345738,9526.42505400995
72.272,6.0482,6.438,0.153758884273709,9518.23571725028
72.282,6.0757,6.4722,0.153889179879952,9526.55762066166
72.292,6.1032,6.5034,0.153848664681873,9523.96989095099
72.302,6.1311,6.5319,0.153861541416567,9524.7923309361
72.312,6.159,6.561,0.15375449637455,9517.95547251126
72.322,6.1873,6.5935,0.153799950204082,9520.85852567467
72.332,6.2159,6.6276,0.153614433037215,9509.01022512853
72.342,6.2443,6.662,0.153472720384154,9499.96016919057
72.352,6.2723,6.6967,0.153145389387755,9479.05817429152
72.362,6.3004,6.7308,0.153123693109244,9477.67284002374
72.372,6.3282,6.7638,0.15300246362545,9469.93241551508
72.382,6.3562,6.7963,0.153025540168067,9471.40580807022
72.392,6.3841,6.8302,0.152876896326531,9461.9154325173
72.402,6.4122,6.8639,0.152957774837935,9467.07916286953
72.412,6.4402,6.8954,0.152939516782713,9465.91345283964
72.422,6.4681,6.9272,0.152847634861945,9460.04726164151
72.432,6.4959,6.9633,0.152615044753901,9445.1985655936
72.442,6.5236,6.9999,0.152513994093638,9438.74787309186
72.452,6.5515,7.0353,0.152393632172869,9431.06477359325
72.462,6.5795,7.0678,0.152129347418968,9414.19594216936
72.472,6.6076,7.1001,0.151970945018007,9404.08627678315
72.482,6.6358,7.1347,0.151854482593037,9396.65375437762
72.492,6.664,7.169,0.151785955870348,9392.28061026728
72.502,6.6921,7.2017,0.151496374309724,9373.80185756727
72.512,6.72,7.2332,0.151434284897959,9369.84010093625
72.522,6.7478,7.2673,0.151187812004802,9354.11433623576
72.532,6.7757,7.304,0.151061124897959,9346.03191269019
72.542,6.8038,7.3403,0.150969043745498,9340.1575556517
72.552,6.8319,7.3741,0.150873860552221,9334.08553707385
72.562,6.86,7.4071,0.150744495222089,9325.83332061358
72.572,6.8881,7.44,0.150711953565426,9323.75755712656
72.582,6.9162,7.4738,0.15069135087635,9322.44336954606
72.592,6.9441,7.5093,0.15077641454982,9327.86941411916
72.602,6.9721,7.5445,0.150917430780312,9336.86498173598
72.612,7,7.5803,0.15096943879952,9340.18275781773
72.614,7.0055,7.5872,0.151114716734694,9349.45092985977
72.616,7.0111,7.5941,0.151183656662665,9353.84922572312
72.618,7.0165,7.6011,0.151085040672269,9347.55766637837
72.628,7.0363,7.6308,0.15104932845138,9345.27934080671
72.638,7.036,7.6258,0.151005067659064,9342.4556902659
72.648,7.0236,7.6043,0.150976319759904,9340.62172402684
72.658,6.9993,7.5724,0.151154385642257,9351.98174971868
72.668,6.9649,7.5282,0.151262991020408,9358.91083019831
72.678,6.9247,7.4732,0.151444325570228,9370.48076206978
72.688,6.8824,7.4062,0.151591825738295,9379.89255172678
72.698,6.8405,7.3256,0.151790271116447,9392.55599105863
72.708,6.8001,7.2372,0.151994784921969,9405.60776105863
72.718,6.7616,7.1462,0.152063959519808,9410.02263128532
72.728,6.7249,7.0518,0.15235553637455,9428.63307227401
72.738,6.6897,6.9572,0.152300665786315,9425.13068280161
72.748,6.6561,6.8647,0.152692259687875,9450.12785662602
72.758,6.6236,6.78,0.152679358655462,9449.30426222716
72.768,6.5921,6.7051,0.152996036062425,9469.52203056185
72.778,6.5614,6.6366,0.15302194304922,9471.17613807512
72.788,6.5315,6.5704,0.153313519807923,9489.79393042031
72.798,6.5021,6.5064,0.153320892869148,9490.26474500254
72.808,6.473,6.4445,0.153612455942377,9508.8839602228
72.818,6.4441,6.385,0.153734359471789,9516.66938267746
72.828,6.4151,6.3272,0.154056128835534,9537.2212058978
72.838,6.3863,6.2705,0.154207434237695,9546.88622005241
72.848,6.3578,6.2161,0.15447597392557,9564.04135616585
72.858,6.3292,6.1639,0.15445064969988,9562.42348601694
72.868,6.301,6.1133,0.15460485032413,9572.27504971221
72.878,6.2728,6.0637,0.154511742809124,9566.3265252881
72.888,6.2447,6.014,0.154589150588235,9571.27199690419
72.898,6.2165,5.9632,0.15463767515006,9574.3722419055
72.908,6.1885,5.9114,0.154771593421369,9582.92863208843
72.918,6.1604,5.859,0.154903982665066,9591.38779360692
72.928,6.1325,5.8087,0.154940980792317,9593.75191373754
72.938,6.1045,5.7617,0.155035779207683,9599.80954301017
72.948,6.0764,5.7156,0.155176281440576,9608.78808734347
72.958,6.0485,5.6707,0.155153684465786,9607.34403287331
72.968,6.0206,5.6268,0.155159496902761,9607.71547403283
72.978,5.9926,5.5829,0.1552297042497,9612.2021132269
72.988,5.9645,5.5371,0.155229811812725,9612.20898720107
72.998,5.9364,5.4908,0.15525990122449,9614.13190753398
73.008,5.9083,5.4459,0.155275863529412,9615.15201828589
73.018,5.8803,5.4011,0.155330340360144,9618.63354611206
73.028,5.8521,5.3563,0.155438414693878,9625.54063707225
73.038,5.824,5.3113,0.155557203697479,9633.13286408542
73.048,5.7959,5.2692,0.155692479663866,9641.77928487883
73.058,5.7676,5.2272,0.155612424393757,9636.6623416346
73.068,5.7397,5.186,0.155646623961585,9638.84827631227
73.078,5.7118,5.1431,0.155537795822329,9631.89241242502
73.088,5.684,5.1005,0.155527091476591,9631.20824989783
73.098,5.656,5.0579,0.155498983769508,9629.41177524006
73.108,5.6282,5.015,0.155465716206483,9627.28554073178
73.118,5.6002,4.973,0.155625400528211,9637.49173392867
73.128,5.5723,4.9328,0.15581669032413,9649.71887085063
73.138,5.5442,4.8933,0.155961746362545,9658.99141560853
