Tempo,Spostamento,Forza,Voltaggio,Delta_R_su_R0,Strain_Percentuale,DeltaR_Percentuale
0.57,0.1907,0.0017,0.395531305624517,0.00493238817366677,0.272428571428571,0.493238817366677
0.58,0.1938,0.0028,0.395561786609016,0.00501648475191007,0.276857142857143,0.501648475191007
0.59,0.1972,0.0032,0.395592891498836,0.00510230382341016,0.281714285714286,0.510230382341016
0.6,0.2005,0.0032,0.395601914248053,0.00512719800284353,0.286428571428571,0.512719800284353
0.61,0.2039,0.0037,0.39562600571904,0.00519366795567205,0.291285714285714,0.519366795567205
0.62,0.2072,0.0031,0.395640141574733,0.00523267003498086,0.296,0.523267003498086
0.63,0.2106,-0.0014,0.395675337425685,0.00532977954908376,0.300857142857143,0.532977954908376
0.64,0.2138,-0.0058,0.395686150795189,0.00535961521217939,0.305428571428571,0.535961521217939
0.65,0.2171,-0.0091,0.395706934553438,0.00541696102508433,0.310142857142857,0.541696102508433
0.66,0.2203,-0.0092,0.395731813765498,0.0054856075505281,0.314714285714286,0.54856075505281
0.67,0.2237,-0.0086,0.39575602099173,0.0055524006500677,0.319571428571429,0.55524006500677
0.68,0.227,-0.0082,0.395766530325201,0.00558139844777992,0.324285714285714,0.558139844777992
0.69,0.2303,-0.0078,0.395787151406821,0.00563829739366195,0.329,0.563829739366195
0.7,0.2336,-0.0035,0.395828656538123,0.0057528224282569,0.333714285714286,0.57528224282569
0.71,0.2371,0.0014,0.395847910569356,0.00580595074331775,0.338714285714286,0.580595074331775
0.72,0.2404,0.0038,0.395871517410603,0.00587109052416379,0.343428571428571,0.587109052416379
0.73,0.2438,0.0032,0.395890971549637,0.00592477200539515,0.348285714285714,0.592477200539515
0.74,0.2472,0.0029,0.395921904549847,0.006010129030972,0.353142857142857,0.6010129030972
0.75,0.2507,0.0015,0.395939120348879,0.00605763508457647,0.358142857142857,0.605763508457647
0.76,0.2542,-0.0012,0.39597043671517,0.00614405179142128,0.363142857142857,0.614405179142128
0.77,0.2575,-0.0041,0.395977456597109,0.00616342313627071,0.367857142857143,0.616342313627071
0.78,0.2608,-0.0048,0.396000752157519,0.00622770759425743,0.372571428571429,0.622770759425743
0.79,0.2642,-0.0041,0.396035658853671,0.00632403437800008,0.377428571428571,0.632403437800008
0.8,0.2675,-0.004,0.396051141050271,0.00636675874583245,0.382142857142857,0.636675874583245
0.81,0.2709,-0.0051,0.396081698467806,0.00645108524265079,0.387,0.645108524265079
0.82,0.2742,-0.0052,0.396104807726993,0.00651485848477515,0.391714285714286,0.651485848477515
0.83,0.2775,-0.0045,0.396114317373596,0.0065411018743716,0.396428571428571,0.65411018743716
0.84,0.2807,-0.0035,0.396139027684758,0.00660929443399988,0.401,0.660929443399988
0.85,0.2839,-0.0007,0.396182458704953,0.00672915194007223,0.405571428571429,0.672915194007223
0.86,0.2871,0.0031,0.396214670586507,0.00681804921228315,0.410142857142857,0.681804921228315
0.87,0.2904,0.0061,0.396245365706959,0.00690276173550961,0.414857142857143,0.690276173550961
0.88,0.2938,0.007,0.39627207509849,0.00697647534634126,0.419714285714286,0.697647534634126
